OLD OI,Lot,Top-3,O-Cost,Cost,O-Avg,Symbol,D.QTY,QTY,% Top-3,% O-Cost,% Cost,% Avg,Current,Diff
4048,850,884.4458225391841,880.5874683641383,881.2595852729581,896.0209898937549,RAMCOCEM,0.002223320158102767,9.0,-0.01961208035262732,0.0007632596794369603,-0.016067439730113542,-0.0322771343751491,867.1,-1.8999999999999773,False
9683,5000,233.3336790665204,233.06572936475715,232.76557249626308,228.6020746887967,RBLBANK,0.023236600227202312,225.0,0.003069942308994297,-0.0012878635967294586,0.005518116317470258,0.023831477989076612,234.05,-1.299999999999983,True
7821,8000,255.4631505506913,250.40057750871065,250.37937456254375,246.87707703927495,RECLTD,0.011507479861910242,90.0,0.03498292974953095,-8.467610729121183e-05,0.05599752560270869,0.07097833128483352,264.4,2.25,False
170064,250,2440.5623944814147,2461.3045179458713,2461.302685552666,2461.2587877559295,RELIANCE,0.0038514912033116946,655.0,-0.023831553994657566,-7.444804948124717e-07,-0.03205728658072336,-0.03204002283231234,2382.4,-0.599999999999909,False
15513,8000,99.25851884147175,94.7321472414789,94.75809220997088,98.32952286282307,SAIL,0.0010313930252046672,16.0,-0.04693318916950591,0.00027387712880453145,-0.0016683768772019808,-0.037928820909931944,94.6,-0.15000000000000568,False
11576,800,830.5201990832591,836.7686113421294,836.5658532455712,833.2975543478261,SBICARD,0.005701451278507256,66.0,-0.026453539730292106,-0.00024231082979188386,-0.033489118802638156,-0.029698340309176414,808.55,-0.900000000000091,False
11428,750,1325.489809948329,1324.7069133820687,1325.8107608748699,1355.5688109161792,SBILIFE,0.0019250962548127406,22.0,0.007816121990462428,0.0008332767660908115,0.007572150884116679,-0.0145465215468126,1335.85,0.34999999999990905,False
51557,1500,578.846393827341,579.128282350053,580.6823481026317,600.9826490293764,SBIN,0.013751769885757511,709.0,0.0351623615344318,0.002683456843572623,0.031889469273302974,-0.002966223787417851,599.2,-0.049999999999954525,True
6853,25,25119.771152296533,25027.90570342206,25092.916545844695,26419.565487274984,SHREECEM,0.002188822413541515,15.0,0.04923527528197231,0.002597534256082229,0.05035817386339484,-0.002385182576349939,26356.55,-46.04999999999927,False
11964,600,1903.514591572344,1909.4759574606903,1909.9308405818929,1921.413043478261,SHRIRAMFIN,0.004680708793045804,56.0,0.013178469205710072,0.00023822406321757558,0.009774782950998975,0.00374045369689416,1928.6,2.449999999999818,False
5797,275,3921.7781705700404,3894.806404133248,3892.762032551677,3832.372348148746,SIEMENS,0.0010350181128169743,6.0,-0.0421819295674225,-0.0005248968419590282,-0.03504247919882733,-0.019836889853740106,3756.35,-8.25,False
8565,375,2392.0505123860244,2396.101332846449,2396.7448538897306,2404.3082975679545,SRF,0.01132516053706947,97.0,-0.02803055873562752,0.00026857004520630266,-0.02993428932299335,-0.03298591018804772,2325,8,False
36127,700,1125.9008010616974,1130.5454016481096,1131.2727190448534,1148.367030123822,SUNPHARMA,0.0015777673208403687,57.0,0.008259341257714473,0.000643333205091494,0.0034715598538100695,-0.011465872650838933,1135.2,-4.25,False
5310,1500,608.2881828769536,609.1552012517536,609.0661711006782,606.4716981132076,SUNTV,0.0015065913370998117,8.0,-0.02685928041488593,-0.0001461534776236243,-0.02810231779864987,-0.023944560246398905,591.95,0.900000000000091,False
4061,1000,823.5937747296229,811.8026872814283,813.0184674631306,836.6300268096514,SYNGENE,0.012804727899532135,52.0,-0.046920916494674995,0.0014976301516981573,-0.03452377601054115,-0.06177166149142952,784.95,-0.5,False
14457,550,1056.8702211173277,1059.4811938070698,1060.0542610364485,1072.548792360113,TATACHEM,0.0019367780314034724,28.0,-0.01686131443696853,0.0005408941968280455,-0.01981432631185499,-0.031232884320721688,1039.05,2.0499999999999545,False
11683,500,1866.7759224346887,1856.976559350342,1859.9100573487542,1922.3869978534192,TATACOMM,0.00564923392964136,66.0,0.02079739571243024,0.0015797173010295821,0.024565673200549996,-0.008732371719203273,1905.6,-0.40000000000009095,False
11046,900,871.5825519568656,860.4644214681686,863.1193163467497,888.6215260419559,TATACONSUM,0.0012674271229404308,14.0,0.0033472997326348466,0.0030854208638297744,0.013185527699021241,-0.015891496692472848,874.5,0.5,False
44156,1425,619.174307115574,617.7073858623937,618.1410127887824,627.9604167164845,TATAMOTORS,0.0018117583114412538,80.0,0.018210853962842655,0.0007019940773142742,0.01991291138519488,0.0039645544802541025,630.45,0.8500000000000227,False
25319,3375,265.38343159429706,258.31652177978833,258.5100710710033,266.12632702250187,TATAPOWER,0.004186579248785497,106.0,-0.025372464112947225,0.0007492718231162579,0.0005412900488438604,-0.028093150745922793,258.65,0.8499999999999659,False
39643,5500,127.75890465389647,126.43405099622943,127.03538371242975,132.77813022665666,TATASTEEL,0.003405393133718437,135.0,-0.0012437853496548785,0.004756097834896163,0.004444559232791148,-0.03899836680797827,127.6,0.09999999999999432,False
56707,175,3463.4901408713317,3451.4184287507805,3459.3310684697094,3578.187035507845,TCS,0.0034916324263318463,198.0,0.037970328708827654,0.0022925761921578397,0.039218256028413584,0.004698738306665636,3595,-0.40000000000009095,False
20638,600,1229.4315871602985,1238.5329386365465,1242.4691487669054,1281.9943080004216,TECHM,0.006395968601608683,132.0,0.053332298864347004,0.0031781230902846085,0.04227940088913203,0.010144890596171139,1295,-0.4500000000000455,False
13487,375,3196.604457271124,3140.945905409459,3151.3158181807034,3269.543699650403,TITAN,0.0024468006228219766,33.0,0.02734011789606396,0.0033015254269055947,0.04210437464052616,0.00442150393987473,3284,-3.150000000000091,False
4634,500,1876.6908560488648,1890.011026660891,1888.6200112633755,1860.1803542673106,TORNTPHARM,0.0017263703064307294,8.0,-0.0020998962275341343,-0.0007359826889333176,-0.008402966805778704,0.006757218838406863,1872.75,-1.5499999999999545,False
8516,400,2065.1772342503664,2054.205016188934,2054.6818536630158,2067.5788795878943,TRENT,0.0015265382808830436,13.0,0.0023352793501930217,0.00023212749960381366,0.007455239997216877,0.001170993008299755,2070,5,False
9411,700,1415.763099487118,1428.6642901435384,1429.7567941940792,1463.8416086915088,TVSMOTOR,0.001275103602167676,12.0,0.052471278944756665,0.0007647031273043482,0.042170253046362745,0.017903843662374234,1490.05,-4.75,False
5261,400,1594.373839625144,1592.3762934220251,1594.0825045524582,1624.9448529411766,UBL,0.0019007793195210036,10.0,-0.009015350896953664,0.0010714873974708697,-0.008834238197985803,-0.027659309705080553,1580,1.0499999999999545,False
13860,100,8483.786016860295,8431.97451756923,8446.41572062146,8673.735699276209,ULTRACEMCO,0.011111111111111112,154.0,-0.023667029845078787,0.0017126715720191582,-0.019347345196671993,-0.045048144516187445,8283,2,False
26567,1300,610.2948472606138,604.1852799366644,607.4187811724076,628.4275968888485,UPL,0.0041028343433583015,109.0,0.02851925232125343,0.0053518371650534005,0.03338918626856855,-0.0011578054376519215,627.7,-0.8999999999999773,False
27867,2000,238.20784447089503,237.70135146078337,237.68600339873322,237.36865116279068,VEDL,0.0047726701833710125,133.0,-0.047890297216004823,-6.456867811575452e-05,-0.04579993454840188,-0.04452420785566392,226.8,-0.14999999999997726,False
11722,600,876.185814902348,870.5373149404693,871.1319684367669,891.182437435214,VOLTAS,0.0012796451117556731,15.0,-0.004549052078402153,0.0006830878884706682,0.001226027286255738,-0.02130028222935427,872.2,-0.34999999999990905,False
24263,1500,418.63267163163795,422.6573284166884,423.78881860039013,440.318869165023,WIPRO,0.002926266331451181,71.0,0.017956860220830196,0.00267708639511913,0.00557159909836204,-0.03217865541826869,426.15,-0.8500000000000227,False
32222,3000,277.0278919608836,273.0783806341317,273.2435769216523,275.1011792617403,ZEEL,0.0,0.0,-0.039807875960882484,0.0006049409225914354,-0.02650959632156054,-0.033083025256976956,266,1,False
3931,1800,634.6572968810166,636.0665380478773,636.4920739796855,643.927637314734,ZYDUSLIFE,0.0035614347494276268,14.0,-0.028609608634848245,0.0006690116620726593,-0.031409776801593924,-0.04259428501797351,616.5,-1.2999999999999545,False

OLD OI,Lot,Top-3,O-Cost,Cost,O-Avg,Symbol,D.QTY,QTY,% Top-3,% O-Cost,% Cost,% Avg,Current,Diff
12949,1000,503.67126411003954,499.7698545965645,501.57405253239654,527.6203986353025,AARTIIND,0.0030118155842149973,39.0,-0.0020276402145833886,0.003610057547965619,0.0021451418034308034,-0.04732644662694779,502.65,-2.3500000000000227,False
5176,250,4547.693717051249,4429.340053920993,4427.058376354456,4358.155752212389,ABB,0.002704791344667697,14.0,-0.06131541269055664,-0.0005151281090999356,-0.03573668176581301,-0.020491638502605963,4268.85,-4.299999999999272,False
2033,40,23140.26792750197,23147.68667824361,23142.651411657556,23086.426592797783,ABBOTINDIA,0.0,0.0,-0.013635016175719354,-0.00021752785304392843,-0.013736602863811061,-0.01133465119627555,22824.75,0.0,False
6702,5400,185.30002516413882,185.32975070513834,185.1578356900354,182.29854636104636,ABCAPITAL,0.0028349746344374814,19.0,-0.039935370529949284,-0.0009276169338643221,-0.03919810178698252,-0.02412825800780077,177.9,-1.0,False
10590,2600,228.03303449444317,224.20201440350698,224.29254468736096,226.53055958716334,ABFRL,0.0025495750708215297,27.0,-0.050356890263296414,0.00040378889589746513,-0.034519848611790464,-0.044058336346990995,216.55,-1.1499999999999773,False
19088,300,1995.1180119948026,2020.9353718901277,2022.2299485459716,2058.032786885246,ACC,0.0017288348700754401,33.0,-0.002064044317200685,0.0006405829072273243,-0.015443322144658508,-0.0325712920184802,1991,-7.4500000000000455,False
32120,300,2515.3913236777757,2525.656814299098,2525.6961309135227,2526.9340016708443,ADANIENT,0.0023349937733499375,75.0,-0.012797739808813807,1.5566887077407474e-05,-0.01682551214035093,-0.017307140448435506,2483.2,-5.75,False
59957,800,833.8246484047019,830.1395655337586,831.3447281431668,852.5283754023378,ADANIPORTS,0.004269726637423487,256.0,0.00021029792730836957,0.0014517590287763957,0.0031939480301557367,-0.021733441298764547,834,-3.1000000000000227,False
3950,200,3722.803387334315,3709.7394465147536,3710.7303754266213,3716.7918535127055,ALKEM,0.0005063291139240507,2.0,-0.020079864434592552,0.0002671155012783186,-0.016891654495219097,-0.01849494301052615,3648.05,-0.3999999999996362,False
37094,1800,439.1651190838309,443.4045783551912,443.4546684722521,445.1419063383682,AMBUJACEM,0.001240092737369925,46.0,-0.03179924469631015,0.00011296707229932827,-0.04116467763242034,-0.044798986692593364,425.2,-1.6999999999999886,False
18446,125,4918.579198789197,4964.4021814634725,4972.962705149193,5088.114512922466,APOLLOHOSP,0.0008131844302287759,15.0,0.016319916375558914,0.0017243815816705898,0.005205608082281063,-0.017543731119996884,4998.85,0.2000000000007276,False
5577,1700,387.5203038174465,389.1186787655263,388.8652253300419,385.0765045902754,APOLLOTYRE,0.0014344629729245114,8.0,-0.04959818525147737,-0.000651352528972601,-0.052885226012656515,-0.04356667932291986,368.3,-1.099999999999966,False
16898,5000,184.6850142100008,185.07531817430524,184.9470344479264,180.44770186335404,ASHOKLEY,0.0032548230559829566,55.0,-0.026991980000783723,-0.0006931433518218833,-0.02837047084095724,-0.004143593160971691,179.7,-0.05000000000001137,False
25747,200,3274.4752290464885,3263.3290942578283,3261.464950619643,3245.2752992383025,ASIANPAINT,0.0017477764399735892,45.0,-0.009154208521900206,-0.0005712398548664778,-0.005201635116888109,-0.0002389009149653631,3244.5,1.5,False
10402,367,1956.6429335295047,1944.2635556707753,1943.027574935122,1916.0720425615298,ASTRAL,0.0013458950201884253,14.0,-0.03814846963153339,-0.0006357063742970486,-0.03140849657635954,-0.01778223459488509,1882,-3,False
4293,75,7106.066091349188,7195.176230702009,7200.7920633008,7356.6281755196305,ATUL,0.0018634987188446308,8.0,-0.002788616246239554,0.000780499659595257,-0.015906870007338387,-0.03675300274375122,7086.25,-42.05000000000018,False
12160,1000,721.3100635492744,722.284094290343,723.0923929202986,737.4443792192545,AUBANK,0.002302631578947368,28.0,0.03755657631813278,0.001119086847329509,0.03499913334379504,0.014856199449705426,748.4,-0.8500000000000227,False
12514,1100,871.5927160694603,856.8542290890393,858.6464735883793,895.002141196623,AUROPHARMA,0.0034361515103084545,43.0,-0.004982506151547715,0.0020916562450130974,0.010019870431267942,-0.031007904807376502,867.25,-4.100000000000023,False
62789,625,996.4122294477336,990.7974989106448,992.8179118015323,1018.7248841646224,AXISBANK,0.0021182054181464907,133.0,0.024375223260485353,0.0020391784326352575,0.028083788444019785,0.001938811808840131,1020.7,1.25,False
8918,250,4693.174817313097,4716.723243608237,4723.116741240048,4836.511703864997,BAJAJ-AUTO,0.004933841668535546,44.0,0.08178369603258197,0.0013554956060810753,0.07492579119842806,0.04972350132903058,5077,-8.050000000000182,False
20549,500,1525.189019207887,1522.1096506929882,1523.4620972293797,1555.6524650030433,BAJAJFINSV,0.0051097377001313934,105.0,0.014103813049535901,0.0008885342365286772,0.015253351437414584,-0.005754797555651821,1546.7,-4.2999999999999545,False
33007,125,7307.980069879469,7311.10158013544,7319.690996655863,7481.196624904117,BAJFINANCE,0.007937710182688521,262.0,0.03376034523375488,0.0011748457364840037,0.032106410427913526,0.009825082641351492,7554.7,-12.150000000000546,False
5833,300,2413.3489596183895,2393.5169333829544,2404.3310528316224,2480.2984749455336,BALKRISIND,0.0006857534716269502,4.0,0.04483439493918857,0.004518087713456644,0.04875324761551742,0.01663167778844538,2521.55,-2.25,False
7485,1600,422.8281793108659,402.8439737548699,412.2094423599304,439.1968823484791,BALRAMCHIN,0.0001336005344021376,1.0,-0.0010126555698434525,0.02324837707702523,0.024721795749577856,-0.038244539120274784,422.4,-0.10000000000002274,False
30807,2500,238.86693485653325,236.85884983641984,237.1378651488852,239.55711125569292,BANDHANBNK,0.004122439705261791,127.0,0.034676482738984694,0.0011779813701622538,0.04222073452853582,0.03169552640081207,247.15,-1.049999999999983,False
17388,5850,202.7488846929355,197.02737825125573,198.60512208367825,212.0822310468087,BANKBARODA,0.013802622498274672,240.0,0.049820818113809645,0.008007739058530926,0.07172462505936755,0.0036201474748813497,212.85,-0.9000000000000057,True
107764,15,44986.71124582506,44961.84134842204,45022.796110183954,46050.6435590109,BANKNIFTY,0.023764893656508666,2561.0,-0.0006504419864161898,0.0013556998542288699,-0.0014514005310562138,-0.023738942054307006,44957.45,-11.650000000001455,True
3833,375,1699.5460992907801,1697.3272016351195,1695.6602977772156,1664.4754779717373,BATAINDIA,0.00026089225150013044,1.0,-0.026504782253083847,-0.0009820757343063132,-0.02427390546984635,-0.005993166077696144,1654.5,-1.400000000000091,False
12592,5700,138.28144393453644,137.94718506491014,137.91889589768283,137.33202200334583,BEL,0.0019853875476493013,25.0,-0.0193912057774423,-0.00020507245011199395,-0.016813474923719974,-0.012611931129242642,135.6,-0.3499999999999943,False
7533,1320,705.067338469635,704.1344263546656,703.8770524258431,701.9389148401006,BERGEPAINT,0.03000132749236692,226.0,-0.15915832764740648,-0.00036551817265199335,-0.15773642860382966,-0.15541083780053802,592.85,0.4500000000000455,False
8651,1000,1068.118335075797,1072.8947736216853,1075.5338955673064,1107.8924464487036,BHARATFORG,0.00427696220090163,37.0,0.04295560090815888,0.002459814336416659,0.03576466031542784,0.00551276757132326,1114,-2.099999999999909,False
44918,950,865.2201427024538,873.5128053740702,875.6113201842672,912.4780928536438,BHARTIARTL,0.0014248185582617214,64.0,0.06013481971771324,0.0024023858577532147,0.04755383907893076,0.0052296128353424,917.25,-1.5,False
7391,10500,130.0119069065205,129.45374108339428,129.60288154703983,130.9034826946291,BHEL,0.0004058990664321472,3.0,-0.041626240513583886,0.0011520753467408474,-0.03860162279820932,-0.04815366684577704,124.6,-0.5500000000000114,False
11456,2500,269.25810188232197,266.24628928747734,266.780193980448,274.5329749103942,BIOCON,0.004975558659217877,57.0,-0.010429033936922152,0.002005303789958929,-0.0012377005036297009,-0.02944263767597484,266.45,-1.650000000000034,False
